date,cases_rolling,deaths_rolling,tests_rolling,positive_rate_rolling
2020-05-02,234.0,51.0,3632.4285714285716,0.1091921806083536
2020-05-03,225.42857142857142,48.142857142857146,3601.285714285714,0.10843337758659517
2020-05-04,220.28571428571428,47.0,3636.714285714286,0.1042735936108805
2020-05-05,211.42857142857142,42.714285714285715,3716.5714285714284,0.09776957539648788
2020-05-06,208.28571428571428,38.142857142857146,3788.714285714286,0.09280571017838375
2020-05-07,198.42857142857142,37.857142857142854,3742.5714285714284,0.08949586410310033
2020-05-08,190.71428571428572,35.0,3745.0,0.08729989242454475
2020-05-09,189.71428571428572,32.57142857142857,4043.8571428571427,0.07941327226031566
2020-05-10,184.14285714285714,30.428571428571427,4054.0,0.07412827694479464
2020-05-11,172.42857142857142,27.142857142857142,4244.857142857143,0.06875512575340197
2020-05-12,161.0,26.428571428571427,4269.857142857143,0.06581147532414365
2020-05-13,151.28571428571428,26.0,4521.857142857143,0.06301192579993264
2020-05-14,142.14285714285714,21.428571428571427,4713.285714285715,0.06272388757931525
2020-05-15,138.42857142857142,21.857142857142858,4786.285714285715,0.05997027274581094
2020-05-16,133.0,21.142857142857142,4468.571428571428,0.061130022456776054
2020-05-17,129.71428571428572,20.142857142857142,4512.0,0.06156579331716271
2020-05-18,118.85714285714286,19.142857142857142,4599.428571428572,0.06320316586027397
2020-05-19,118.14285714285714,18.714285714285715,4765.428571428572,0.060229964138507064
2020-05-20,115.57142857142857,18.428571428571427,4490.142857142857,0.058080652281744506
2020-05-21,114.71428571428571,18.142857142857142,4319.428571428572,0.0538358314624803
2020-05-22,109.0,16.285714285714285,4493.857142857143,0.05288789697836819
2020-05-23,105.14285714285714,16.428571428571427,4539.285714285715,0.052296322375788004
2020-05-24,103.28571428571429,16.285714285714285,4569.571428571428,0.04820781024161129
2020-05-25,91.28571428571429,16.0,4214.714285714285,0.043262816657075424
2020-05-26,93.0,14.142857142857142,4038.285714285714,0.044260996336236695
2020-05-27,92.28571428571429,12.857142857142858,4012.4285714285716,0.04320926971643294
2020-05-28,89.42857142857143,12.428571428571429,4262.571428571428,0.04288431329866844
2020-05-29,86.0,12.0,4145.571428571428,0.04085319786786359
2020-05-30,87.42857142857143,11.0,4172.0,0.03925087899387192
2020-05-31,91.42857142857143,10.0,4213.0,0.037915697216422885
2020-06-01,95.28571428571429,9.571428571428571,4588.0,0.036214297949206074
2020-06-02,85.0,9.714285714285714,4730.428571428572,0.03255954349207854
2020-06-03,78.14285714285714,9.857142857142858,4845.285714285715,0.030693546660826274
2020-06-04,75.0,9.0,4674.428571428572,0.026652862977541537
2020-06-05,72.57142857142857,8.142857142857142,4502.857142857143,0.024806720982262744
2020-06-06,69.57142857142857,7.571428571428571,4377.714285714285,0.02259906674871556
2020-06-07,65.28571428571429,7.428571428571429,4428.714285714285,0.022104683254886397
2020-06-08,66.85714285714286,6.428571428571429,4397.571428571428,0.02106843631780403
2020-06-09,66.57142857142857,6.428571428571429,4458.142857142857,0.01966581341297199
