date,cases_rolling,deaths_rolling,tests_rolling,positive_rate_rolling
2020-03-10,37.857142857142854,0.0,,
2020-03-12,74.42857142857143,0.0,,
2020-03-13,103.42857142857143,0.0,,
2020-03-14,129.71428571428572,0.0,,
2020-03-15,163.71428571428572,0.0,,
2020-03-16,209.14285714285714,0.14285714285714285,,
2020-03-17,263.57142857142856,0.14285714285714285,93.14285714285714,0.5693802238647157
2020-03-18,317.42857142857144,0.2857142857142857,153.57142857142858,0.4568465311423436
2020-03-19,358.14285714285717,0.7142857142857143,209.42857142857142,0.34460163318315995
2020-03-20,404.7142857142857,0.8571428571428571,284.2857142857143,0.2547788619694113
2020-03-21,435.7142857142857,1.5714285714285714,374.85714285714283,0.2624206283533842
2020-03-22,461.2857142857143,2.5714285714285716,433.7142857142857,0.2313152631303719
2020-03-23,504.14285714285717,3.857142857142857,508.42857142857144,0.2700201690388278
2020-03-24,519.1428571428571,5.714285714285714,529.4285714285714,0.3040299340036153
2020-03-25,533.5714285714286,7.857142857142857,575.5714285714286,0.33624234158542504
2020-03-26,552.7142857142857,11.0,706.5714285714286,0.3598699744567554
2020-03-27,570.0,14.428571428571429,844.0,0.38512495068102226
2020-03-28,586.2857142857143,17.714285714285715,908.5714285714286,0.4174353392297387
2020-03-29,587.4285714285714,21.857142857142858,974.7142857142857,0.4336659395779861
2020-03-30,611.1428571428571,26.0,1173.7142857142858,0.4370209360877075
2020-03-31,630.2857142857143,34.142857142857146,1348.4285714285713,0.4500358066387151
2020-04-01,661.8571428571429,41.57142857142857,1647.4285714285713,0.45319411391207415
2020-04-02,668.7142857142857,48.0,1839.142857142857,0.46523650159517455
2020-04-03,662.7142857142857,53.714285714285715,1939.0,0.4703374866048504
2020-04-04,659.1428571428571,59.285714285714285,2287.8571428571427,0.4584684407973345
2020-04-05,655.0,62.42857142857143,2457.285714285714,0.45052272817466915
2020-04-06,627.2857142857143,66.28571428571429,2517.8571428571427,0.4578798619890528
2020-04-07,612.4285714285714,69.28571428571429,2560.0,0.4494798781093179
2020-04-08,573.5714285714286,70.28571428571429,2381.285714285714,0.43844722530134356
2020-04-09,561.8571428571429,70.42857142857143,2283.1428571428573,0.42737299010790036
2020-04-10,543.1428571428571,74.14285714285714,2247.714285714286,0.41707299876563503
2020-04-11,512.7142857142857,77.28571428571429,1962.0,0.40900566294007273
2020-04-12,493.7142857142857,83.0,1866.142857142857,0.39350167089421667
2020-04-13,462.57142857142856,82.85714285714286,1767.4285714285713,0.38094757380069577
2020-04-14,434.85714285714283,79.85714285714286,1802.5714285714287,0.3632296183654244
2020-04-15,415.7142857142857,79.57142857142857,1878.4285714285713,0.3606570549705211
2020-04-16,393.57142857142856,80.28571428571429,1932.7142857142858,0.3449419549894875
2020-04-17,371.2857142857143,77.28571428571429,1904.857142857143,0.3271781440666608
2020-04-18,364.7142857142857,74.71428571428571,1936.7142857142858,0.3175049693449424
2020-04-19,348.85714285714283,70.42857142857143,1879.857142857143,0.3043068321417413
2020-04-20,338.2857142857143,68.71428571428571,1902.7142857142858,0.288866365251433
2020-04-21,335.7142857142857,68.14285714285714,1930.4285714285713,0.27482739465559464
2020-04-22,327.42857142857144,68.0,2073.714285714286,0.25018458282475603
2020-04-23,321.57142857142856,63.714285714285715,2289.0,0.23636216484420527
2020-04-24,318.42857142857144,62.857142857142854,2427.5714285714284,0.22189697876977552
2020-04-25,303.57142857142856,61.857142857142854,2473.4285714285716,0.20023458180819234
2020-04-26,299.85714285714283,59.857142857142854,2704.4285714285716,0.17773852986782876
2020-04-27,291.42857142857144,59.714285714285715,2821.285714285714,0.16159309919088646
2020-04-28,276.0,58.57142857142857,2908.0,0.1503802533656888
2020-04-29,257.85714285714283,56.0,3004.714285714286,0.14011456753728493
2020-04-30,244.85714285714286,56.714285714285715,3099.8571428571427,0.12984618686963875
2020-05-01,232.85714285714286,53.57142857142857,3289.5714285714284,0.12028777852606418
2020-05-02,228.14285714285714,49.57142857142857,3476.5714285714284,0.11220417105064821
2020-05-03,219.57142857142858,47.142857142857146,3434.1428571428573,0.11195129482080292
2020-05-04,214.57142857142858,46.142857142857146,3453.0,0.1078646701557792
2020-05-05,206.57142857142858,41.714285714285715,3518.0,0.10105343582636382
2020-05-06,203.57142857142858,37.285714285714285,3561.5714285714284,0.09650566261745849
2020-05-07,194.71428571428572,37.142857142857146,3504.1428571428573,0.09321948307939294
2020-05-08,187.14285714285714,34.42857142857143,3487.4285714285716,0.09114847623791614
2020-05-09,186.28571428571428,32.0,3788.0,0.08296222027809654
2020-05-10,181.0,30.0,3797.5714285714284,0.07732453398122371
2020-05-11,169.57142857142858,26.714285714285715,3981.5714285714284,0.07199632048769344
2020-05-12,158.28571428571428,26.0,3999.285714285714,0.06925689517501364
2020-05-13,148.57142857142858,25.571428571428573,4238.142857142857,0.0661447296327655
2020-05-14,139.71428571428572,20.714285714285715,4430.0,0.06588555396366617
2020-05-15,136.42857142857142,21.285714285714285,4506.0,0.06315325650488791
2020-05-16,130.57142857142858,20.571428571428573,4185.571428571428,0.06436219113266133
2020-05-17,127.0,19.571428571428573,4227.571428571428,0.0649222432725639
2020-05-18,116.57142857142857,18.571428571428573,4304.571428571428,0.06669591767425949
2020-05-19,115.28571428571429,18.285714285714285,4468.142857142857,0.06339082158603979
2020-05-20,112.85714285714286,18.0,4212.285714285715,0.06110993360905831
2020-05-21,112.0,18.0,4042.4285714285716,0.056581738654230995
2020-05-22,106.14285714285714,16.142857142857142,4218.428571428572,0.05541447851491755
2020-05-23,102.42857142857143,16.285714285714285,4263.0,0.05478255242297032
2020-05-24,101.0,16.142857142857142,4294.142857142857,0.05045025145153038
2020-05-25,89.14285714285714,16.0,3966.8571428571427,0.045146747332491875
2020-05-26,91.28571428571429,14.142857142857142,3802.285714285714,0.0461711650563275
2020-05-27,90.28571428571429,12.857142857142858,3775.5714285714284,0.04506097321408281
2020-05-28,86.57142857142857,12.428571428571429,4009.1428571428573,0.04484621288457007
2020-05-29,82.71428571428571,12.0,3885.714285714286,0.04266417971699921
2020-05-30,84.28571428571429,11.0,3906.4285714285716,0.041137968584580444
2020-05-31,88.0,10.0,3933.5714285714284,0.039631517307311744
2020-06-01,91.28571428571429,9.571428571428571,4280.285714285715,0.037877593200581636
2020-06-02,81.0,9.714285714285714,4409.142857142857,0.0338980413814587
2020-06-03,74.14285714285714,9.857142857142858,4502.428571428572,0.03213261857886411
2020-06-04,71.85714285714286,9.0,4345.142857142857,0.027874155698884188
2020-06-05,69.71428571428571,8.0,4174.0,0.026080625731184547
2020-06-06,66.85714285714286,7.428571428571429,4058.714285714286,0.023756130708737545
2020-06-07,62.57142857142857,7.285714285714286,4102.428571428572,0.023342888488772633
2020-06-08,64.57142857142857,6.285714285714286,4059.285714285714,0.022324222815052305
2020-06-09,64.57142857142857,6.285714285714286,4099.142857142857,0.020955897861867804
2020-06-10,66.57142857142857,6.285714285714286,4145.714285714285,0.019731276972656624
2020-06-11,66.71428571428571,6.285714285714286,3925.285714285714,0.019286085235021132
2020-06-12,66.42857142857143,6.0,3936.714285714286,0.018902882863936342
2020-06-13,67.28571428571429,5.857142857142857,4067.4285714285716,0.019440304395358602
2020-06-14,68.71428571428571,5.428571428571429,4043.714285714286,0.020398220029144588
2020-06-15,68.14285714285714,5.714285714285714,4013.285714285714,0.02091074410666715
2020-06-16,70.14285714285714,5.0,3959.0,0.02202161366960455
2020-06-17,73.57142857142857,4.0,3803.8571428571427,0.022287270462537177
2020-06-18,74.71428571428571,3.7142857142857144,3876.5714285714284,0.023136778732526057
2020-06-19,78.57142857142857,3.857142857142857,4000.4285714285716,0.023919254829811328
2020-06-20,80.14285714285714,4.142857142857143,3977.285714285714,0.023986666606077355
2020-06-21,86.28571428571429,3.857142857142857,3964.8571428571427,0.023259930193264798
2020-06-22,100.0,3.5714285714285716,3934.5714285714284,0.02386094325822332
2020-06-23,116.0,3.4285714285714284,3971.0,0.02426438135619352
2020-06-24,126.71428571428571,3.2857142857142856,4252.571428571428,0.02444148549203152
2020-06-25,139.28571428571428,3.0,4467.857142857143,0.025622404224678562
2020-06-26,148.28571428571428,2.7142857142857144,4660.285714285715,0.027484027777025417
2020-06-27,158.71428571428572,2.7142857142857144,4766.857142857143,0.02830981892583286
2020-06-28,163.14285714285714,3.2857142857142856,4813.857142857143,0.029918627713872017
2020-06-29,168.57142857142858,3.2857142857142856,4949.571428571428,0.030051813701429446
2020-06-30,170.42857142857142,3.5714285714285716,4849.714285714285,0.030316343100869805
2020-07-01,173.42857142857142,3.857142857142857,4991.714285714285,0.032442470308117415
2020-07-02,178.14285714285714,4.0,5020.571428571428,0.033321858008481205
2020-07-03,181.0,4.714285714285714,5135.714285714285,0.03246252770196899
2020-07-04,178.85714285714286,4.571428571428571,5222.0,0.03289930675916974
2020-07-05,184.85714285714286,3.7142857142857144,5304.142857142857,0.032909624411794805
2020-07-06,199.0,3.2857142857142856,5323.857142857143,0.035642016833949096
2020-07-07,208.0,3.4285714285714284,5534.0,0.03731983645151118
